1937 187.68 368.18 206.94 0.019010514 22.958954 295.6713
1938 187.68 368.33 206.95 0.019010704 22.959114000000003 295.68771
1939 187.69 368.5 206.95 0.0190108959 22.959278 295.70422
1940 187.69 368.67 206.96 0.019011084 22.959442000000006 295.7207
1941 187.7 368.82 206.96 0.0190112777 22.959602 295.73715
1942 187.7 368.94 206.97 0.0190114658 22.959764 295.75363
1943 187.71 369.04 206.98 0.0190116558 22.95993 295.77008
1944 187.71 369.11 206.98 0.0190118458 22.960089 295.78656
1945 187.72 369.15 206.99 0.0190120358 22.960255 295.80298
1946 187.72 369.18 206.99 0.0190122295 22.960417 295.81946
1947 187.73 369.19 207.0 0.0190124176 22.960581 295.836
1948 187.73 369.19 207.0 0.0190126058 22.960741 295.85242
1949 187.74 369.17 207.01 0.0190128013 22.960903 295.86887
1950 187.74 369.14 207.01 0.0190129858 22.961067 295.88531
1951 187.75 369.08 207.02 0.0190131795 22.961229 295.9018200000001
1952 187.75 369.0 207.02 0.0190133695 22.961391 295.91827
1953 187.76 368.91 207.03 0.0190135594 22.96155 295.93478
1954 187.76 368.8 207.04 0.0190137513 22.961714 295.9512
1955 187.77 368.68 207.04 0.0190139413 22.961874 295.96768
1956 187.77 368.58 207.05 0.0190141294 22.96204 295.9841600000001
1957 187.78 368.5 207.05 0.0190143157 22.9622 296.00061
1958 187.78 368.44 207.06 0.0190145131 22.962358 296.01709
1959 187.79 368.42 207.06 0.0190147012 22.962524 296.03357
1960 187.79 368.42 207.07 0.0190148875 22.96269 296.04999
1961 187.79 368.44 207.07 0.0190150775 22.962852 296.0664700000001
1962 187.8 368.47 207.08 0.0190152694 22.963015 296.08295
1963 187.8 368.48 207.09 0.0190154575 22.963177 296.0994
1964 187.81 368.47 207.09 0.0190156475 22.963341 296.11591
1965 187.81 368.42 207.1 0.0190158412 22.963503 296.13232
1966 187.82 368.34 207.1 0.0190160275 22.963661 296.1488
1967 187.82 368.24 207.11 0.0190162193 22.96382 296.16525
1968 187.83 368.13 207.11 0.0190164093 22.963993 296.18176
1969 187.83 368.03 207.12 0.0190165993 22.964151 296.19818
1970 187.84 367.95 207.12 0.0190167874 22.964315 296.2146600000001
1971 187.84 367.9 207.13 0.0190169755 22.964474 296.23108
1972 187.85 367.88 207.13 0.0190171693 22.964634 296.24756
1973 187.85 367.9 207.14 0.0190173555 22.964802 296.26404
1974 187.86 367.96 207.15 0.0190175474 22.964964 296.28058
1975 187.86 368.05 207.15 0.0190177355 22.965126 296.297
1976 187.87 368.15 207.16 0.0190179255 22.965286 296.31342
1977 187.87 368.26 207.16 0.0190181136 22.965452 296.3299
1978 187.88 368.35 207.17 0.0190183073 22.965609 296.34641
1979 187.88 368.41 207.17 0.0190184955 22.965773 296.36285
1980 187.88 368.43 207.18 0.0190186854 22.965935 296.3793
1981 187.89 368.41 207.18 0.0190188754 22.966101 296.39575
1982 187.89 368.37 207.19 0.0190190654 22.966261 296.41223
1983 187.9 368.29 207.19 0.0190192536 22.966423 296.42865
1984 187.9 368.2 207.2 0.0190194417 22.966589000000006 296.44516
1985 187.91 368.1 207.21 0.0190196317 22.966753 296.46164
1986 187.91 368.02 207.21 0.0190198179 22.966911 296.47809
1987 187.92 367.96 207.22 0.0190200079 22.967072 296.49457
1988 187.92 367.93 207.22 0.0190201998 22.967239000000006 296.5110200000001
1989 187.93 367.95 207.23 0.0190203842 22.967398 296.52747
1990 187.93 368.01 207.23 0.0190205742 22.967566 296.54395
1991 187.94 368.1 207.24 0.0190207679 22.967724 296.56036
1992 187.94 368.22 207.24 0.0190209541 22.967884 296.5769
1993 187.95 368.36 207.25 0.019021146000000003 22.96805 296.59338
1994 187.95 368.5 207.25 0.0190213341 22.968208 296.60983
1995 187.95 368.64 207.26 0.0190215241 22.968376 296.62631
1996 187.96 368.77 207.26 0.0190217122 22.968538 296.64276
1997 187.96 368.91 207.27 0.0190219022 22.968699 296.65924
1998 187.97 369.05 207.28 0.0190220885 22.968861 296.67566
1999 187.97 369.18 207.28 0.0190222785 22.969027 296.6922
2000 187.98 369.32 207.29 0.0190224648 22.969187 296.70865
2001 187.98 369.44 207.29 0.0190226566 22.969349 296.7251
2002 187.99 369.55 207.3 0.019022841 22.969509 296.7415200000001
2003 187.99 369.63 207.3 0.0190230366 22.969677 296.758
2004 188.0 369.69 207.31 0.0190232247 22.969837 296.77444
2005 188.0 369.72 207.31 0.0190234128 22.969999 296.79095
2006 188.01 369.71 207.32 0.0190236028 22.970165 296.80737
2007 188.01 369.68 207.32 0.0190237928 22.970329 296.82388
2008 188.01 369.62 207.33 0.0190239809 22.970484 296.84033
2009 188.02 369.54 207.33 0.0190241691 22.970654 296.85681
2010 188.02 369.47 207.34 0.0190243609 22.970814 296.87329
2011 188.03 369.4 207.34 0.0190245435 22.970978 296.88974
2012 188.03 369.36 207.35 0.0190247353 22.971138 296.90616
2013 188.04 369.34 207.36 0.0190249197 22.971306 296.9226700000001
2014 188.04 369.34 207.36 0.0190251134 22.971464 296.93915
2015 188.05 369.36 207.37 0.0190252941 22.971626 296.9556
2016 188.05 369.4 207.37 0.0190254878 22.971788 296.97205
2017 188.06 369.44 207.38 0.019025676 22.971952 296.98853
2018 188.06 369.48 207.38 0.0190258659 22.972115 297.00497
2019 188.06 369.51 207.39 0.0190260541 22.972277 297.02145
2020 188.07 369.55 207.39 0.0190262441 22.972445 297.03793
2021 188.07 369.58 207.4 0.0190264285 22.972607 297.05438
2022 188.08 369.62 207.4 0.0190266222 22.972767 297.07086
2023 188.08 369.66 207.41 0.0190268103 22.972929 297.08728
2024 188.09 369.72 207.41 0.0190269984 22.973093 297.10376
2025 188.09 369.79 207.42 0.0190271884 22.973257 297.12024
2026 188.1 369.86 207.42 0.0190273728 22.973415 297.13672
2027 188.1 369.92 207.43 0.0190275591 22.973579 297.1532
2028 188.1 369.96 207.43 0.0190277491 22.973747 297.16968
2029 188.11 369.97 207.44 0.0190279372 22.973909 297.1861
2030 188.11 369.95 207.44 0.0190281253 22.97407 297.20261
2031 188.12 369.9 207.45 0.0190283097 22.97423 297.21906
2032 188.12 369.82 207.45 0.0190285016 22.974396 297.23547
2033 188.13 369.72 207.46 0.0190286897 22.974562 297.25195
2034 188.13 369.62 207.46 0.019028876 22.97472 297.26846
2035 188.14 369.53 207.47 0.0190290678 22.974882 297.28491
2036 188.14 369.46 207.47 0.0190292541 22.975048 297.30136
2037 188.14 369.4 207.48 0.0190294422 22.975212 297.31781
2038 188.15 369.35 207.49 0.0190296303 22.97537 297.33429
2039 188.15 369.29 207.49 0.0190298203 22.975536 297.35071
2040 188.16 369.23 207.5 0.0190300047 22.975698 297.3672200000001
2041 188.16 369.14 207.5 0.0190301947 22.975864 297.38367
2042 188.17 369.04 207.51 0.019030381 22.976028 297.40018
2043 188.17 368.92 207.51 0.019030571 22.976183 297.4166
2044 188.18 368.81 207.52 0.0190307591 22.976347 297.43311
2045 188.18 368.71 207.52 0.0190309491 22.976513 297.44955
2046 188.18 368.64 207.53 0.0190311335 22.976677 297.466
2047 188.19 368.61 207.53 0.0190313198 22.976841 297.48248
2048 188.19 368.63 207.54 0.0190315098 22.977005 297.49893
2049 188.2 368.69 207.54 0.0190316979 22.977161 297.51538
2050 188.2 368.81 207.55 0.0190318841 22.977327 297.53186
2051 188.21 368.96 207.55 0.0190320704 22.977491 297.54834
2052 188.21 369.13 207.56 0.0190322604 22.977654 297.56482
2053 188.22 369.32 207.56 0.0190324485 22.977819 297.58127
2054 188.22 369.5 207.57 0.0190326385 22.977983 297.59778
2055 188.22 369.66 207.57 0.0190328211 22.978148 297.61414
2056 188.23 369.8 207.58 0.0190330092 22.978302 297.63065
2057 188.23 369.9 207.58 0.0190331973 22.978464 297.64709
2058 188.24 369.96 207.59 0.0190333854 22.97863 297.66357
2059 188.24 369.99 207.59 0.019033573600000003 22.978794 297.68002
2060 188.25 370.0 207.6 0.0190337598 22.978958 297.69653
2061 188.25 369.98 207.6 0.0190339498 22.979122 297.71295
2062 188.25 369.94 207.61 0.0190341398 22.97928 297.72949
2063 188.26 369.9 207.61 0.0190343224 22.979448 297.7459100000001
2064 188.26 369.85 207.62 0.0190345123 22.97961 297.76239
2065 188.27 369.8 207.62 0.0190347023 22.979776 297.7788700000001
2066 188.27 369.77 207.63 0.0190348886 22.979935 297.79529
2067 188.28 369.75 207.63 0.0190350749 22.980101 297.81177
2068 188.28 369.75 207.64 0.019035263 22.980265 297.82825
2069 188.28 369.77 207.64 0.0190354493 22.980425 297.84473
2070 188.29 369.8 207.65 0.0190356355 22.980587 297.86115
2071 188.29 369.86 207.65 0.0190358199 22.980749 297.8776200000001
2072 188.3 369.92 207.66 0.0190360099 22.980915 297.8941
2073 188.3 369.98 207.66 0.0190361943 22.981077 297.91052
2074 188.31 370.05 207.67 0.0190363806 22.981241 297.92703
2075 188.31 370.11 207.67 0.019036568700000003 22.981401 297.94348
2076 188.31 370.16 207.68 0.0190367512 22.981567 297.95996
2077 188.32 370.21 207.68 0.0190369412 22.981735 297.97638
2078 188.32 370.25 207.68 0.0190371331 22.981895 297.99289
2079 188.33 370.28 207.69 0.0190373193 22.982058 298.00934
2080 188.33 370.29 207.69 0.0190375075 22.982218 298.02582
2081 188.34 370.28 207.7 0.0190376937 22.982384 298.0423
2082 188.34 370.23 207.7 0.0190378781 22.982548 298.05878
2083 188.34 370.17 207.71 0.01903807 22.982708 298.0752
2084 188.35 370.08 207.71 0.0190382488 22.98287 298.09167
2085 188.35 369.98 207.72 0.0190384407 22.983032 298.10818
2086 188.36 369.88 207.72 0.0190386213 22.983194 298.1246
2087 188.36 369.79 207.73 0.0190388132 22.983364 298.14108
2088 188.37 369.71 207.73 0.0190390013 22.983526 298.1575
2089 188.37 369.65 207.74 0.0190391839 22.983686 298.17401
2090 188.37 369.6 207.74 0.0190393738 22.98385 298.1904600000001
2091 188.38 369.57 207.75 0.019039562 22.984016 298.20691
2092 188.38 369.56 207.75 0.0190397501 22.98418 298.22339
2093 188.39 369.58 207.76 0.0190399326 22.984339 298.23984
2094 188.39 369.62 207.76 0.0190401226 22.984505 298.25632
2095 188.39 369.67 207.77 0.0190403052 22.984669 298.2728
2096 188.4 369.71 207.77 0.0190404952 22.984831 298.28925
2097 188.4 369.74 207.77 0.0190406814 22.984991 298.30573
2098 188.41 369.72 207.78 0.0190408658 22.985159 298.3222
2099 188.41 369.66 207.78 0.019041054 22.985319 298.33862
2100 188.42 369.53 207.79 0.0190412384 22.985483 298.3551
2101 188.42 369.36 207.79 0.0190414265 22.985645 298.37158
2102 188.42 369.14 207.8 0.019041609 22.985806 298.38806
2103 188.43 368.91 207.8 0.019041799 22.985977 298.40454
2104 188.43 368.66 207.81 0.0190419853 22.986134 298.4209600000001
2105 188.44 368.44 207.81 0.0190421715 22.9863 298.43744
2106 188.44 368.26 207.82 0.0190423597 22.986467 298.4539200000001
2107 188.44 368.13 207.82 0.0190425441 22.986626 298.47034
2108 188.45 368.07 207.83 0.0190427266 22.986792 298.48682
2109 188.45 368.06 207.83 0.0190429166 22.986954 298.5032700000001
2110 188.46 368.1 207.83 0.019043101 22.987118 298.51974
2111 188.46 368.17 207.84 0.0190432854 22.987282 298.53622
2112 188.46 368.26 207.84 0.0190434773 22.98744 298.5526700000001
2113 188.47 368.34 207.85 0.0190436598 22.987606 298.56912
2114 188.47 368.42 207.85 0.0190438498 22.98777 298.58557
